Delta,Power,t,x,y,z,vx,vy,vz
0.000000000,0.010000000,0.000502,0.005016088,-0.000045876,0.000171548,9.992192469,-0.226499899,0.449203568
0.000000000,0.010000000,0.000503,0.005026081,-0.000046103,0.000171997,9.992192469,-0.226508533,0.449212453
0.000000000,0.010000000,0.000504,0.005036073,-0.000046329,0.000172447,9.992192469,-0.226517193,0.449221142
0.000000000,0.010000000,0.000505,0.005046065,-0.000046556,0.000172896,9.992192469,-0.226525877,0.449229639
0.000000000,0.010000000,0.000506,0.005056057,-0.000046782,0.000173345,9.992192469,-0.226534586,0.449237948
0.000000000,0.010000000,0.000507,0.005066049,-0.000047009,0.000173794,9.992192469,-0.226543318,0.449246073
0.000000000,0.010000000,0.000508,0.005076042,-0.000047235,0.000174244,9.992192469,-0.226552074,0.449254017
0.000000000,0.010000000,0.000509,0.005086034,-0.000047462,0.000174693,9.992192469,-0.226560852,0.449261784
0.000000000,0.010000000,0.000510,0.005096026,-0.000047688,0.000175142,9.992192469,-0.226569653,0.449269378
0.000000000,0.010000000,0.000511,0.005106018,-0.000047915,0.000175591,9.992192469,-0.226578476,0.449276802
0.000000000,0.010000000,0.000512,0.005116010,-0.000048141,0.000176041,9.992192469,-0.226587321,0.449284059
0.000000000,0.010000000,0.000513,0.005126003,-0.000048368,0.000176490,9.992192469,-0.226596186,0.449291154
0.000000000,0.010000000,0.000514,0.005135995,-0.000048595,0.000176939,9.992192469,-0.226605072,0.449298089
0.000000000,0.010000000,0.000515,0.005145987,-0.000048821,0.000177388,9.992192469,-0.226613978,0.449304868
0.000000000,0.010000000,0.000516,0.005155979,-0.000049048,0.000177838,9.992192469,-0.226622904,0.449311494
0.000000000,0.010000000,0.000517,0.005165971,-0.000049274,0.000178287,9.992192469,-0.226631850,0.449317970
0.000000000,0.010000000,0.000518,0.005175964,-0.000049501,0.000178736,9.992192469,-0.226640814,0.449324299
0.000000000,0.010000000,0.000519,0.005185956,-0.000049728,0.000179186,9.992192469,-0.226649797,0.449330484
0.000000000,0.010000000,0.000520,0.005195948,-0.000049954,0.000179635,9.992192469,-0.226658798,0.449336529
0.000000000,0.010000000,0.000521,0.005205940,-0.000050181,0.000180084,9.992192469,-0.226667817,0.449342436
0.000000000,0.010000000,0.000522,0.005215932,-0.000050408,0.000180534,9.992192469,-0.226676853,0.449348208
0.000000000,0.010000000,0.000523,0.005225924,-0.000050634,0.000180983,9.992192469,-0.226685906,0.449353848
0.000000000,0.010000000,0.000524,0.005235917,-0.000050861,0.000181432,9.992192469,-0.226694976,0.449359359
0.000000000,0.010000000,0.000525,0.005245909,-0.000051088,0.000181882,9.992192469,-0.226704063,0.449364743
0.000000000,0.010000000,0.000526,0.005255901,-0.000051314,0.000182331,9.992192469,-0.226713165,0.449370003
0.000000000,0.010000000,0.000527,0.005265893,-0.000051541,0.000182781,9.992192469,-0.226722283,0.449375142
0.000000000,0.010000000,0.000528,0.005275885,-0.000051768,0.000183230,9.992192469,-0.226731417,0.449380162
0.000000000,0.010000000,0.000529,0.005285878,-0.000051995,0.000183679,9.992192469,-0.226740565,0.449385066
0.000000000,0.010000000,0.000530,0.005295870,-0.000052221,0.000184129,9.992192469,-0.226749728,0.449389857
0.000000000,0.010000000,0.000531,0.005305862,-0.000052448,0.000184578,9.992192469,-0.226758906,0.449394536
0.000000000,0.010000000,0.000532,0.005315854,-0.000052675,0.000185027,9.992192469,-0.226768098,0.449399106
0.000000000,0.010000000,0.000533,0.005325846,-0.000052902,0.000185477,9.992192469,-0.226777303,0.449403570
0.000000000,0.010000000,0.000534,0.005335839,-0.000053128,0.000185926,9.992192469,-0.226786522,0.449407929
0.000000000,0.010000000,0.000535,0.005345831,-0.000053355,0.000186376,9.992192469,-0.226795754,0.449412186
0.000000000,0.010000000,0.000536,0.005355823,-0.000053582,0.000186825,9.992192469,-0.226804999,0.449416344
0.000000000,0.010000000,0.000537,0.005365815,-0.000053809,0.000187274,9.992192469,-0.226814257,0.449420404
0.000000000,0.010000000,0.000538,0.005375807,-0.000054036,0.000187724,9.992192469,-0.226823527,0.449424368
0.000000000,0.010000000,0.000539,0.005385800,-0.000054262,0.000188173,9.992192469,-0.226832810,0.449428239
0.000000000,0.010000000,0.000540,0.005395792,-0.000054489,0.000188623,9.992192469,-0.226842104,0.449432019
0.000000000,0.010000000,0.000541,0.005405784,-0.000054716,0.000189072,9.992192469,-0.226851409,0.449435709
0.000000000,0.010000000,0.000542,0.005415776,-0.000054943,0.000189522,9.992192469,-0.226860726,0.449439311
0.000000000,0.010000000,0.000543,0.005425768,-0.000055170,0.000189971,9.992192469,-0.226870054,0.449442828
0.000000000,0.010000000,0.000544,0.005435761,-0.000055397,0.000190420,9.992192469,-0.226879393,0.449446262
0.000000000,0.010000000,0.000545,0.005445753,-0.000055624,0.000190870,9.992192469,-0.226888743,0.449449613
0.000000000,0.010000000,0.000546,0.005455745,-0.000055850,0.000191319,9.992192469,-0.226898103,0.449452885
0.000000000,0.010000000,0.000547,0.005465737,-0.000056077,0.000191769,9.992192469,-0.226907473,0.449456078
0.000000000,0.010000000,0.000548,0.005475729,-0.000056304,0.000192218,9.992192469,-0.226916853,0.449459195
0.000000000,0.010000000,0.000549,0.005485721,-0.000056531,0.000192668,9.992192469,-0.226926243,0.449462237
0.000000000,0.010000000,0.000550,0.005495714,-0.000056758,0.000193117,9.992192469,-0.226935642,0.449465205
0.000000000,0.010000000,0.000551,0.005505706,-0.000056985,0.000193567,9.992192469,-0.226945050,0.449468103
0.000000000,0.010000000,0.000552,0.005515698,-0.000057212,0.000194016,9.992192469,-0.226954468,0.449470930
0.000000000,0.010000000,0.000553,0.005525690,-0.000057439,0.000194466,9.992192469,-0.226963895,0.449473689
0.000000000,0.010000000,0.000554,0.005535682,-0.000057666,0.000194915,9.992192469,-0.226973330,0.449476381
0.000000000,0.010000000,0.000555,0.005545675,-0.000057893,0.000195365,9.992192469,-0.226982774,0.449479008
0.000000000,0.010000000,0.000556,0.005555667,-0.000058120,0.000195814,9.992192469,-0.226992226,0.449481570
0.000000000,0.010000000,0.000557,0.005565659,-0.000058347,0.000196264,9.992192469,-0.227001686,0.449484071
0.000000000,0.010000000,0.000558,0.005575651,-0.000058574,0.000196713,9.992192469,-0.227011154,0.449486510
0.000000000,0.010000000,0.000559,0.005585643,-0.000058801,0.000197163,9.992192469,-0.227020630,0.449488890
0.000000000,0.010000000,0.000560,0.005595636,-0.000059028,0.000197612,9.992192469,-0.227030113,0.449491212
0.000000000,0.010000000,0.000561,0.005605628,-0.000059255,0.000198061,9.992192469,-0.227039604,0.449493476
0.000000000,0.010000000,0.000562,0.005615620,-0.000059482,0.000198511,9.992192469,-0.227049102,0.449495685
0.000000000,0.010000000,0.000563,0.005625612,-0.000059709,0.000198960,9.992192469,-0.227058607,0.449497840
0.000000000,0.010000000,0.000564,0.005635604,-0.000059936,0.000199410,9.992192469,-0.227068120,0.449499941
0.000000000,0.010000000,0.000565,0.005645597,-0.000060163,0.000199859,9.992192469,-0.227077639,0.449501991
0.000000000,0.010000000,0.000566,0.005655589,-0.000060390,0.000200309,9.992192469,-0.227087164,0.449503990
0.000000000,0.010000000,0.000567,0.005665581,-0.000060617,0.000200758,9.992192469,-0.227096696,0.449505939
0.000000000,0.010000000,0.000568,0.005675573,-0.000060844,0.000201208,9.992192469,-0.227106235,0.449507840
0.000000000,0.010000000,0.000569,0.005685565,-0.000061072,0.000201657,9.992192469,-0.227115779,0.449509694
0.000000000,0.010000000,0.000570,0.005695558,-0.000061299,0.000202107,9.992192469,-0.227125330,0.449511501
0.000000000,0.010000000,0.000571,0.005705550,-0.000061526,0.000202557,9.992192469,-0.227134886,0.449513263
0.000000000,0.010000000,0.000572,0.005715542,-0.000061753,0.000203006,9.992192469,-0.227144449,0.449514982
0.000000000,0.010000000,0.000573,0.005725534,-0.000061980,0.000203456,9.992192469,-0.227154016,0.449516657
0.000000000,0.010000000,0.000574,0.005735526,-0.000062207,0.000203905,9.992192469,-0.227163590,0.449518290
0.000000000,0.010000000,0.000575,0.005745518,-0.000062434,0.000204355,9.992192469,-0.227173169,0.449519882
0.000000000,0.010000000,0.000576,0.005755511,-0.000062662,0.000204804,9.992192469,-0.227182753,0.449521434
0.000000000,0.010000000,0.000577,0.005765503,-0.000062889,0.000205254,9.992192469,-0.227192342,0.449522947
0.000000000,0.010000000,0.000578,0.005775495,-0.000063116,0.000205703,9.992192469,-0.227201936,0.449524422
0.000000000,0.010000000,0.000579,0.005785487,-0.000063343,0.000206153,9.992192469,-0.227211535,0.449525859
0.000000000,0.010000000,0.000580,0.005795479,-0.000063570,0.000206602,9.992192469,-0.227221139,0.449527260
0.000000000,0.010000000,0.000581,0.005805472,-0.000063798,0.000207052,9.992192469,-0.227230748,0.449528625
0.000000000,0.010000000,0.000582,0.005815464,-0.000064025,0.000207501,9.992192469,-0.227240361,0.449529956
0.000000000,0.010000000,0.000583,0.005825456,-0.000064252,0.000207951,9.992192469,-0.227249979,0.449531253
0.000000000,0.010000000,0.000584,0.005835448,-0.000064479,0.000208400,9.992192469,-0.227259601,0.449532516
0.000000000,0.010000000,0.000585,0.005845440,-0.000064707,0.000208850,9.992192469,-0.227269227,0.449533748
0.000000000,0.010000000,0.000586,0.005855433,-0.000064934,0.000209299,9.992192469,-0.227278857,0.449534947
0.000000000,0.010000000,0.000587,0.005865425,-0.000065161,0.000209749,9.992192469,-0.227288492,0.449536116
0.000000000,0.010000000,0.000588,0.005875417,-0.000065388,0.000210198,9.992192469,-0.227298130,0.449537255
0.000000000,0.010000000,0.000589,0.005885409,-0.000065616,0.000210648,9.992192469,-0.227307773,0.449538365
0.000000000,0.010000000,0.000590,0.005895401,-0.000065843,0.000211098,9.992192469,-0.227317419,0.449539446
0.000000000,0.010000000,0.000591,0.005905394,-0.000066070,0.000211547,9.992192469,-0.227327069,0.449540499
0.000000000,0.010000000,0.000592,0.005915386,-0.000066298,0.000211997,9.992192469,-0.227336722,0.449541525
0.000000000,0.010000000,0.000593,0.005925378,-0.000066525,0.000212446,9.992192469,-0.227346379,0.449542524
0.000000000,0.010000000,0.000594,0.005935370,-0.000066752,0.000212896,9.992192469,-0.227356039,0.449543497
0.000000000,0.010000000,0.000595,0.005945362,-0.000066980,0.000213345,9.992192469,-0.227365703,0.449544446
0.000000000,0.010000000,0.000596,0.005955355,-0.000067207,0.000213795,9.992192469,-0.227375370,0.449545369
0.000000000,0.010000000,0.000597,0.005965347,-0.000067434,0.000214244,9.992192469,-0.227385040,0.449546268
0.000000000,0.010000000,0.000598,0.005975339,-0.000067662,0.000214694,9.992192469,-0.227394714,0.449547144
0.000000000,0.010000000,0.000599,0.005985331,-0.000067889,0.000215143,9.992192469,-0.227404390,0.449547997
0.000000000,0.010000000,0.000600,0.005995323,-0.000068117,0.000215593,9.992192469,-0.227414069,0.449548827
0.000000000,0.010000000,0.000601,0.006005316,-0.000068344,0.000216043,9.992192469,-0.227423752,0.449549636
0.000000000,0.010000000,0.000602,0.006015308,-0.000068571,0.000216492,9.992192469,-0.227433437,0.449550423
0.000000000,0.010000000,0.000603,0.006025300,-0.000068799,0.000216942,9.992192469,-0.227443125,0.449551190
0.000000000,0.010000000,0.000604,0.006035292,-0.000069026,0.000217391,9.992192469,-0.227452815,0.449551936
0.000000000,0.010000000,0.000605,0.006045284,-0.000069254,0.000217841,9.992192469,-0.227462509,0.449552663
0.000000000,0.010000000,0.000606,0.006055276,-0.000069481,0.000218290,9.992192469,-0.227472204,0.449553371
0.000000000,0.010000000,0.000607,0.006065269,-0.000069709,0.000218740,9.992192469,-0.227481903,0.449554059
0.000000000,0.010000000,0.000608,0.006075261,-0.000069936,0.000219189,9.992192469,-0.227491604,0.449554730
0.000000000,0.010000000,0.000609,0.006085253,-0.000070164,0.000219639,9.992192469,-0.227501307,0.449555382
0.000000000,0.010000000,0.000610,0.006095245,-0.000070391,0.000220088,9.992192469,-0.227511012,0.449556017
0.000000000,0.010000000,0.000611,0.006105237,-0.000070619,0.000220538,9.992192469,-0.227520720,0.449556636
0.000000000,0.010000000,0.000612,0.006115230,-0.000070846,0.000220988,9.992192469,-0.227530430,0.449557237
0.000000000,0.010000000,0.000613,0.006125222,-0.000071074,0.000221437,9.992192469,-0.227540142,0.449557823
0.000000000,0.010000000,0.000614,0.006135214,-0.000071301,0.000221887,9.992192469,-0.227549857,0.449558393
0.000000000,0.010000000,0.000615,0.006145206,-0.000071529,0.000222336,9.992192469,-0.227559573,0.449558947
0.000000000,0.010000000,0.000616,0.006155198,-0.000071756,0.000222786,9.992192469,-0.227569291,0.449559487
0.000000000,0.010000000,0.000617,0.006165191,-0.000071984,0.000223235,9.992192469,-0.227579012,0.449560012
0.000000000,0.010000000,0.000618,0.006175183,-0.000072212,0.000223685,9.992192469,-0.227588734,0.449560523
0.000000000,0.010000000,0.000619,0.006185175,-0.000072439,0.000224135,9.992192469,-0.227598458,0.449561020
0.000000000,0.010000000,0.000620,0.006195167,-0.000072667,0.000224584,9.992192469,-0.227608184,0.449561504
0.000000000,0.010000000,0.000621,0.006205159,-0.000072894,0.000225034,9.992192469,-0.227617912,0.449561974
0.000000000,0.010000000,0.000622,0.006215152,-0.000073122,0.000225483,9.992192469,-0.227627641,0.449562432
0.000000000,0.010000000,0.000623,0.006225144,-0.000073350,0.000225933,9.992192469,-0.227637373,0.449562878
0.000000000,0.010000000,0.000624,0.006235136,-0.000073577,0.000226382,9.992192469,-0.227647106,0.449563311
0.000000000,0.010000000,0.000625,0.006245128,-0.000073805,0.000226832,9.992192469,-0.227656840,0.449563732
0.000000000,0.010000000,0.000626,0.006255120,-0.000074033,0.000227281,9.992192469,-0.227666576,0.449564142
0.000000000,0.010000000,0.000627,0.006265113,-0.000074260,0.000227731,9.992192469,-0.227676314,0.449564540
0.000000000,0.010000000,0.000628,0.006275105,-0.000074488,0.000228181,9.992192469,-0.227686053,0.449564928
0.000000000,0.010000000,0.000629,0.006285097,-0.000074716,0.000228630,9.992192469,-0.227695793,0.449565305
0.000000000,0.010000000,0.000630,0.006295089,-0.000074943,0.000229080,9.992192469,-0.227705535,0.449565672
0.000000000,0.010000000,0.000631,0.006305081,-0.000075171,0.000229529,9.992192469,-0.227715279,0.449566028
0.000000000,0.010000000,0.000632,0.006315073,-0.000075399,0.000229979,9.992192469,-0.227725023,0.449566375
0.000000000,0.010000000,0.000633,0.006325066,-0.000075626,0.000230428,9.992192469,-0.227734770,0.449566712
0.000000000,0.010000000,0.000634,0.006335058,-0.000075854,0.000230878,9.992192469,-0.227744517,0.449567040
0.000000000,0.010000000,0.000635,0.006345050,-0.000076082,0.000231328,9.992192469,-0.227754265,0.449567359
0.000000000,0.010000000,0.000636,0.006355042,-0.000076310,0.000231777,9.992192469,-0.227764015,0.449567668
0.000000000,0.010000000,0.000637,0.006365034,-0.000076537,0.000232227,9.992192469,-0.227773766,0.449567970
0.000000000,0.010000000,0.000638,0.006375027,-0.000076765,0.000232676,9.992192469,-0.227783519,0.449568263
0.000000000,0.010000000,0.000639,0.006385019,-0.000076993,0.000233126,9.992192469,-0.227793272,0.449568547
0.000000000,0.010000000,0.000640,0.006395011,-0.000077221,0.000233575,9.992192469,-0.227803026,0.449568824
0.000000000,0.010000000,0.000641,0.006405003,-0.000077449,0.000234025,9.992192469,-0.227812782,0.449569093
0.000000000,0.010000000,0.000642,0.006414995,-0.000077676,0.000234475,9.992192469,-0.227822538,0.449569354
0.000000000,0.010000000,0.000643,0.006424988,-0.000077904,0.000234924,9.992192469,-0.227832296,0.449569608
0.000000000,0.010000000,0.000644,0.006434980,-0.000078132,0.000235374,9.992192469,-0.227842055,0.449569855
0.000000000,0.010000000,0.000645,0.006444972,-0.000078360,0.000235823,9.992192469,-0.227851814,0.449570095
0.000000000,0.010000000,0.000646,0.006454964,-0.000078588,0.000236273,9.992192469,-0.227861575,0.449570329
0.000000000,0.010000000,0.000647,0.006464956,-0.000078816,0.000236722,9.992192469,-0.227871336,0.449570555
0.000000000,0.010000000,0.000648,0.006474949,-0.000079043,0.000237172,9.992192469,-0.227881099,0.449570775
0.000000000,0.010000000,0.000649,0.006484941,-0.000079271,0.000237621,9.992192469,-0.227890862,0.449570989
0.000000000,0.010000000,0.000650,0.006494933,-0.000079499,0.000238071,9.992192469,-0.227900626,0.449571197
0.000000000,0.010000000,0.000651,0.006504925,-0.000079727,0.000238521,9.992192469,-0.227910391,0.449571399
0.000000000,0.010000000,0.000652,0.006514917,-0.000079955,0.000238970,9.992192469,-0.227920157,0.449571596
0.000000000,0.010000000,0.000653,0.006524910,-0.000080183,0.000239420,9.992192469,-0.227929923,0.449571786
0.000000000,0.010000000,0.000654,0.006534902,-0.000080411,0.000239869,9.992192469,-0.227939691,0.449571972
0.000000000,0.010000000,0.000655,0.006544894,-0.000080639,0.000240319,9.992192469,-0.227949459,0.449572151
0.000000000,0.010000000,0.000656,0.006554886,-0.000080867,0.000240769,9.992192469,-0.227959228,0.449572326
0.000000000,0.010000000,0.000657,0.006564878,-0.000081095,0.000241218,9.992192469,-0.227968997,0.449572496
0.000000000,0.010000000,0.000658,0.006574870,-0.000081323,0.000241668,9.992192469,-0.227978768,0.449572661
0.000000000,0.010000000,0.000659,0.006584863,-0.000081551,0.000242117,9.992192469,-0.227988539,0.449572821
0.000000000,0.010000000,0.000660,0.006594855,-0.000081779,0.000242567,9.992192469,-0.227998310,0.449572977
0.000000000,0.010000000,0.000661,0.006604847,-0.000082007,0.000243016,9.992192469,-0.228008083,0.449573128
0.000000000,0.010000000,0.000662,0.006614839,-0.000082235,0.000243466,9.992192469,-0.228017856,0.449573274
0.000000000,0.010000000,0.000663,0.006624831,-0.000082463,0.000243916,9.992192469,-0.228027629,0.449573417
0.000000000,0.010000000,0.000664,0.006634824,-0.000082691,0.000244365,9.992192469,-0.228037403,0.449573555
0.000000000,0.010000000,0.000665,0.006644816,-0.000082919,0.000244815,9.992192469,-0.228047178,0.449573689
0.000000000,0.010000000,0.000666,0.006654808,-0.000083147,0.000245264,9.992192469,-0.228056953,0.449573820
0.000000000,0.010000000,0.000667,0.006664800,-0.000083375,0.000245714,9.992192469,-0.228066729,0.449573946
0.000000000,0.010000000,0.000668,0.006674792,-0.000083603,0.000246163,9.992192469,-0.228076506,0.449574069
